업종,업소명,대표자,시/도,시/군/구,주소(도로명 새주소 명기),변경후 연락처,대표품목, 변경후 가격(원),가격부가설명,영업시간,배달가능여부,주차가능여부
중식,상하이 객잔,박진우,충북,청주시,상당구 월평로 184번길 148,043-283-5588,자장면,4000,,10:00~21:00,Y,Y
이미용업,명인헤어샵,김해숙,충북,청주시,흥덕구 풍년로 26,043-232-5530,커트,10000,,10:00~21:00,N,N
한식,사랑방,고도석,충북,청주시,흥덕구 서경로 16번길 3,043-232-0799,삼겹살(200g)수입,5500,,10:00~22:00,N,N
한식,곰집,이순호,충북,청주시,상당구 상당로 131번길 8-2(북문로2가),043-256-6949,동태찌개,7000,,10:00~22:00,N,Y
한식,봄날의보리밥,남미옥,충북,청주시,상당구 상당로 144번길 22(수동),043-223-6080,보리밥set,5000,,10:00~21:00,N,Y
한식,송원칼국수,하순남,충북,청주시,상당구 우암산로 5(수동),043-256-5292,조개칼국수,4000,,08:00~22:00,Y,Y
한식,나성불고기,김영자,충북,청주시,청원구 향군로 51(우암동),043-253-3511,된장찌개,5000,,10:00~21:00,N,N
한식,콩가루삼겹살,김이순,충북,청주시,청원구 중앙로 172(내덕동),043-250-1030,삼겹살(180g),9000,,17:00~06:00,N,N
한식,소문난올갱이해장국,염승옥,충북,청주시,청원구 충청대로 27(내덕동),043-215-7008,올갱이국,7000,,10:00~21:00,N,N
중식,청해루,이찬희,충북,청주시,상당구 대성로 38(서운동),043-221-6101,자장면,3000,,09:00~21:00,Y,N
한식,충주돌구이,김윤희,충북,청주시,상당구 남사로89번길 37(서문동),043-253-0531,생삼겹살(200g),10000,,10:00~21:00,N,Y
한식,금순이은순이생삼겹살,이은순,충북,청주시,상당구 남사로89번길 47(서문동),043-255-1141,생삼겹살(200g),11000,,10:00~21:00,N,Y
한식,야간비행,정광옥,충북,청주시,상당구 남사로 89번길 63(서문동),043-257-8222,생삼겹살(200g),10000,,10:00~21:00,N,Y
한식,대박연탄구이,최광익,충북,청주시,상당구 남사로 89번길 56(서문동),043-224-3992,삼겹살(200g),10000,,10:00~21:00,N,Y
한식,진미삼겹살,김선례,충북,청주시,상당구 무심동로372번길 21-1(서문동),043-256-9145,삼겹살(200g),10000,,10:00~21:00,N,Y
한식,순신토불이,김진순,충북,청주시,상당구 무농정로 96(용암동),043-293-2423,삼겹살(250g),9000,,10:00~24:00,N,Y
한식,술이술술생고기육회신,김진세,충북,청주시,청원구 중앙로175-2(내덕동),043-221-2708,생삼겹살(180g),9000,,17:00~16:00,N,N
중식,짜장나라,윤건옥,충북,청주시,상당구 내덕동 150-1,043-212-2999,자장면,4000,,10:00~21:00,N,N
한식,한복남칼국수,송영옥,충북,청주시,상당구 산성로 16(금천동),,칼국수,3000,,10:00~22:00,N,N
한식,덤블식당,김인중,충북,청주시,청원구 향군로 41번길 15-7(우암동),043-257-2237,된장찌개,5000,,10:00~21:00,Y,N
이미용업,나들미용실,김경희,충북,청주시,흥덕구 복대로 229번길 15(복대동),043-905-5234,커트,7000,,10:00~21:00,N,Y
이미용업,고려미용실,이금주,충북,청주시,서원구 충렬로 42(사직동),043-274-6207,커트,5000,,08:00~20:00,N,Y
목욕업,용궁목욕탕,서익환,충북,청주시,서원구 충렬로 42(사직동),043-268-1212,대인,5000,,05:00~21:00,N,Y
중식,값싼당,서정홍,충북,청주시,상당구 대성로 55(서운동),043-274-2848,자장면,3000,,11:00~20:30,N,Y
한식,신공주칼국수,임태열,충북,청주시,흥덕구 사운로 187번길 2-5(운천동),043-267-1267,보리밥,4000,,10:00~15:00,N,N
한식,명동식당,유영재,충북,청주시,흥덕구 천석로 56(봉명동),043-268-8320,청국장,4000,,09:00~21:00,N,N
목욕업,백암장목욕탕,김정자,충북,청주시,서원구 예체로 67번길 68(사창동),043-262-1817,성인 ,4000,,05:00~21:00,N,N
한식,힘찬낙지,방승미,충북,청주시,서원구 예체로 67번길 62(사창동),043-267-1006,낙지볶음,6500,,11:00~22:00,N,N
한식,호야식당,최태호,충북,청주시,흥덕구 성봉로 277(복대동),043-264-2291,보리밥,4000,,11:00~21:00,N,N
중식,극동관,정의근,충북,청주시,상당구 용담로 51(대성동),043-253-6465,자장면,4000,,10:00~22:00,N,N
한식,석갈비락,김영주,충북,청주시,청원구 안덕벌로 74(내덕동),043-211-7940,석갈비(점심),7000,,11:00~21:00,N,N
한식,남매식당,이은주,충북,청주시,흥덕구 운천로 3번길 8(운천동),043-264-2234,삼겹살(200g),11000,,10:00~23:00,N,N
한식,앵천식당,최기회,충북,청주시,상당구 사북로 157(북문로3가),043-252-9911,백반,5000,,10:00~20:00,N,N
한식,은순이네 빨간돼지,이금순,충북,청주시,상당구 무심동로 372번길21-8(서문동),043-256-5230,삼겹살(200g),10000,,10:00~22:00,N,Y
한식,해가든 식당,원미자,충북,청주시,서원구 1순환로709번길6(사창동),043-260-4464,백반,5000,,10:00~22:00,N,N
한식,청수생고기,이훈우,충북,청주시,흥덕구 경산로 49(가경동),043-231-7730,삼겹살(180g),10000,,11:30~23:00,N,N
한식,한식더고기,김영일,충북,청주시,상당구 무심동로372번길21-14(서문동),043-223-8259,삼겹살(200g),10000,,08:00~22:00,N,Y
한식,황제왕갈비왕냉면,김찬식,충북,청주시,상당구 용암북로130(용암동),043-284-8292,황제밥상,7000,,11:30~23:00,N,Y
이미용업,컷트마당,조영자,충북,청주시,상당구 월평로206(용암동),043-293-9123,컷트,5000,,09:00~21:30,N,N
한식,남일토종한우일번지,지현숙,충북,청주시,상당구 남일면 고은두산로 29 ,043-292-1238,한우등심(600g),40000,,10:00~20:00,N,Y
한식,삼흥집,우영철,충북,청주시,상당구 남일면 단재로 744,043-297-5162,삼겹살(250g),13000,,10:00~20:00,N,N
한식,후생식당,최명임,충북,청주시,상당구 문의면 문의시내로 56,043-297-7467,칼국수,5000,,08:00~:19:00,N,N
한식,대운분식,한영순,충북,청주시,흥덕구 옥산면 청주역로 652,043-260-0667,콩나물밥,5000,,10:00~20:00,N,N
중식,홍등,김노경,충북,청주시,서원구 사직대로 82번길 19,043-265-8246,짜장면,4000,,,,
한식,점심시간엔,최부남,충북,청주시,상당구 상당로 144번길 23,043-223-7221,한식부페,4500,,,,
이미용업,옛날이발소,김종복,충북,청주시,흥덕구 1순환로 523번길 6,,컷트 ,5000,,,,
기타양식,수잔 도넛&커피,손수잔,충북,청주시,흥덕구 강내면 탑연리 ,043-233-5025,도넛 (3개),2500,,,,
이미용업,행운미용실,김선주,충북,청주시,상당구 영운동 81-1번지,,컷트,6000,,,,
한식,돼풍이숯돌생고기,김금이,충북,청주시,청원구 율량동 1473,,삼겹살(150g),7000,,,,
이미용업,신신이발관,김교식,충북,청주시,청원구 팔결로 182,,이용료,10000,,,N,Y
한식,금와가든,김상용,충북,청주시,청원구 팔결로 66,043-211-8660,한식뷔페,5000,,,Y,Y
한식,오성당,김복수,충북,청주시,흥덕구 풍산로 55,043-256-7197,쫄면,4000,,,N,N
중식,짜장짬뽕우동전문점,정택일,충북,청주시,상당구 쇠내로 48,,해물우동,5000,,,Y,N
기타,우미교복,노형준,충북,청주시,상당구 상당로 27,043-221-1317,동복,165000,,,N,Y
한식,감촌불고기정육점,감도희,충북,청주시,청원구 안덕벌로 39번길 43-1,043-211-2472,생삼겹살(180g),9000,,,N,Y
한식,용이네 푸줏간,오성진,충북,청주시,청원구 영운로 166 101호,043-224-8278,한우불고기(600g),10800,,,N,N
세탁업,아리랑세탁소,장광자,충북,청주시,서원구 매봉로 84 3단지상가,,수선(기장),2000,,,Y,Y
한식,굴담,이종수,충북,청주시,상당구 산성로 50번길 1,,굴뚝배기,6000,,,N,Y
한식,교동칼국수,김정자,충북,청주시,흥덕구 성봉로 293-1,,칼국수,3000,,,N,N
한식,밀숲,김나진,충북,청주시,상당구 사직대로 362번길 75,043-253-6000,사골칼국수,3500,,,N,Y
한식,늘푸른삼겹살,박종분,충북,청주시,흥덕구 서현중로 28번길 12,043-235-9950,불고기쌈밥,6000,,,N,Y
한식,참살이 오리 전문점,임상빈,충북,청주시,상당구 용암북로 124-1,043-287-5233,오리정식(4인),58000,,,N,Y
한식,도토리명가,전병국,충북,청주시,흥덕구 흥덕로 162번길 13,,도토리묵밥,4500,,,N,N
한식,온정,박현주,충북,청주시,흥덕구 가로수로 1337번길 19,043-238-0229,백반,4000,,,N,N
기타양식,에피소드호프(산남점),김경하,충북,청주시,서원구 산남로 62번길 24,043-287-2222,돈까스,17000,,,N,Y
양식,수레로돈가스 메밀,이제석,충북,청주시,청원구 오창읍 오창공원로 73-9,043-215-7086,수제돈가스,7000,,,N,Y
기타양식,플러스치킨,노병헌,충북,청주시,흥덕구 백봉로 222,,후라이드,10000,,,,
한식,삼촌네 고기로와,이호균,충북,청주시,상당구 중앙로 26,,삼겹살,10000,,,,
기타양식,오빠네,오창주,충북,청주시,서원구 서원남로 20번길 1,,엣날햄버거,2300,,,,
한식,벌집삼겹살,김용숙,충북,청주시,서원구 청남로 1994,,식사류,5000,,,,
중식,사천성,박복순,충북,청주시,상당구 호미로 167번길 54,043-283-7799,자장면,4000,,,Y,Y
한식,길밥집,신화림,충북,청주시,서원구 충렬로 48번길 3,043-278-4989,칼국수,5000,,,N,N
한식,맛존매콤닭불고기,조철희,충북,청주시,서원구 1순환로 672번길 51,043-903-8778,닭불고기,4500,,,N,N
한식,행복한국수,손종표,충북,청주시,청원구 오창읍 연구단지로 35,043-212-9808,잔치국수,3500,,,N,Y
한식,박가네식당,이명림,충북,충주시,사직산 21길 43(문화동),043-843-4136,청국장,4000,,11:00~22:00,N,Y
한식,조동낚시터식당,이계화,충북,충주시,대전조돈길 321(동량면),043-851-0262,청국장,5000,,06:00~21:00,N,Y
한식,은하식당,정지애,충북,충주시,자유시장길 40(충인동),043-845-2002,청국장,5000,,12:00~21:00,N,Y
이미용업,은혜미용실2,양명숙,충북,충주시,대현4길 12 (교현2동),,파마,15000,,09:00~21:00,N,Y
일식,바다해물,김미,충북,충주시,금제11길 7(금릉동),,해물순두부,6000,,11:00~03:00,Y,Y
한식,금릉숯불구이,송미숙,충북,충주시,금제7길 18-1(금릉동),043-844-9281,삼겹살(200g),10000,,09:30~21:30,N,Y
한식,백세보리밥,이광훈,충북,충주시,으뜸로 7-1(금릉동),043-855-7402,보리밥,4000,,9:00~21:00,N,Y
한식,금가농장,김옥임,충북,충주시,칠금중앙2길17(칠금동),043-857-7044,오리곰탕(1인분),5000,,09:00~22:00,N,N
한식,김가네원조설악추어탕,김옥자,충북,충주시,봉현로320(교현동),043-845-4559,추어탕(1인분) ,6000,,09:00~22:00,N,Y
한식,길가집,원선상,충북,충주시,충원대로1527(금가면),043-855-1919,김치찌개 ,5000,,06:00~21:00,Y,Y
한식,메밀마당,김성미,충북,충주시,중앙탑길103(가금면),043-855-0283,메밀막국수 ,5500,,10:30~21:00,N,Y
한식,홍천식당,전종숙,충북,충주시,교동1길15-7(교현동),043-851-2075,메밀칼국수,5000,,09:00~20:00,N,Y
한식,가로수손두부집,박호자,충북,충주시,조동1길 60(동량면),043-851-0127,두부전골,6000,,06:00~21:00,N,Y
한식,오복쌈밥,고명상,충북,충주시,사직로191-3(성서동),043-842-9710,우렁이된장찌개,5000,,06:00~21:00,N,N
한식,금강감자탕,김순영,충북,충주시,남산로 58(용산동),043-847-1736,김치찌개,5000,,10:00~21:00,Y,Y
한식,무림장,김영순,충북,충주시,사직산21길 10-1(문화동),043-842-0357,감자탕(소),15000,,10:00~22:00,N,Y
한식,오륙도식육식당,남정일,충북,충주시,사직로118(문화동),043-857-2943,생삼겹살(200g) ,9000,,16:00~22:00,N,Y
한식,금수레,서윤성,충북,충주시,상방7길12(봉방동),043-856-4569,청국장,5000,,06:00~21:30,N,Y
한식,땅벌식당,박성애,충북,충주시,사직산16길32-1(문화동),043-845-0607,칼국수,4000,,08:30~21:30,N,Y
한식,밤안개식당,김기영,충북,충주시,구룡로393(엄정면),043-852-6065,청국장 ,6000,,11:30~20:00,N,Y
한식,뜨럭,김영희,충북,충주시,교동5길4(교현동),043-855-1213,청국장,5000,,09:00~21:00,N,Y
한식,부일식당,조규남,충북,충주시,신양1길13(주덕읍) ,043-851-7067,보리밥,4000,,07:00~20:00,N,Y
한식,청정야채버섯칼국수,이동숙,충북,충주시,형설로 109(용산동),043-852-6966,소고기샤브샤브 칼국수 ,5000,,10:30~21:00,N,Y
세탁업,가람크리닝,강원영,충북,충주시,용산로 31(용산동),043-847-0965,드라이,6000,,07:30~21:30,Y,Y
이미용업,헤어센스미용실,김은동,충북,충주시,용원1길 3(신니면),043-852-1141,커트,5000,,08:30~18:00,N,Y
이미용업,하나미용실,최진선,충북,충주시,사직산 21길 35(문화동),043-847-6943,커트,7000,,09:00~19:00,N,Y
이미용업,마을이발관,이도선,충북,충주시,원호암 3길 1(호암동),043-855-8444,이용료,7000,,06:00~20:30,N,Y
한식,돈킹생삼겹식육식당,장언식,충북,충주시,칠금중앙2길 13(칠금.금릉동),043-852-6187,냉면,5000,,10:00~22:00,N,Y
중식,70년대손짜장,천두용,충북,충주시,지곡10길 40(지현동),043-848-6656,짜장면,3000,,10:00~22:00,N,Y
한식,풍미식당,박성경,충북,충주시,대가미 12길 13(교현동),043-847-0937,손칼국수,4500,,10:00~22:00,N,Y
한식,엄정우리집,박정현,충북,충주시,동막강현길401(엄정면),043-848-0017,백반,6000,,10:00~22:00,N,Y
한식,맛나리,신민자,충북,충주시,행정7길 27-1(목행동),043-853-5857,막국수,5000,,10:00~22:00,N,Y
한식,백송식당,장선신,충북,충주시,사직산21길 38(문화동),043-851-1020,칼국수,3000,,10:00~22:00,N,Y
이미용업,해바라기헤어,이영란,충북,충주시,갱고개로 64(교현.안림),043-853-6887,컷트,7000,,10:00~20:00,N,N
이미용업,충일이용원,지용섭,충북,충주시,동촌5길 5(교현.안림),043-847-7251,이발,7000,,10:00~20:00,N,Y
한식,수억식당,최옥분,충북,충주시,동촌3길 6(교현.안림),043-842-0122,손칼국수,3500,,10:00~22:00,N,Y
한식,거꾸로콩나물국밥,김광삼,충북,충주시,예성로 244-1(교현.안림),043-857-9900,콩나물국밥,4000,,10:00~22:00,N,N
한식,가정식한식뷔페,신삼현,충북,충주시,삼원로 103(봉방동),043-851-7707,한식뷔페,5000,,10:00~22:00,N,N
한식,산수촌숯불갈비,최명숙,충북,충주시,봉현로 184(교현2동),043-846-6692,돼지갈비(250g),7000,,10:00~22:00,N,N
한식,버드나무집,김창필,충북,충주시,금가면 경촌1길 2,043-855-9611,황태해장국,5000,,,Y,N
한식,오리본가,강정애,충북,충주시,만리산 8길 1(교현동),043-847-5989,누릉지닭백숙(4인),19000,,,Y,N
한식,강원식당,염영숙,충북,충주시,주덕읍 시장길 7,043-846-0406,갈비탕,7000,,07:00~21:00,N,N
한식,도토리고을,이상호,충북,충주시,갱고개로 38-17,043-844-0990,도토리묵밥,6000,,11:00~21:00,N,Y
한식,장터순대,곽영호,충북,충주시,"예성로 87, 2호(지현동)",043-843-2505,순대국밥,5000,,09:00~22:00,N,N
한식,보리랑국수,김준태,충북,충주시,지곡10길 34(지현동),043-852-3352,보리밥,4000,,10:00~21:00,N,Y
한식,샘골식당,조천연,충북,충주시,금봉8길 3(용산동),043-842-5987,칼국수,4000,,11:00~21:00,N,N
한식,장수맛집,이정희,충북,충주시,충주시 사직로 220(성내동),043-854-5592,가정식백반,5000,,05:50~20:00,N,N
한식,주혜옹심이칼국수,정진만,충북,충주시,충주시 연수동 512-13(연수동),043-843-2077,메밀칼국수,5000,,11:00~20:00,N,N
한식,행복한식당,윤주성,충북,충주시,충주시 사직산 19길 20(용산동),043-844-2244,칼국수,3500,,11:00~21:00,N,N
한식,청향가든,방두연,충북,충주시,충주시 감노로 746(노은면),043-847-8977,된장찌개,5000,,11:00~20:00,N,N
한식,춘화연탄구이,이춘화,충북,충주시,충주시 지곡 10길 30(지현동),043-855-4477,생목살(200g),10000,,11:00~22:00,N,N
중식,한계령짬뽕,박인철,충북,충주시,중앙로 101-10(성내동),043-848-0988,애기짜장,1000,,10:00~22:00,Y,N
중식,삼국지,하정선,충북,충주시,봉현로 39(봉방동),043-855-7755,짜장면,4000,,11:00~20:00,Y,N
한식,반찬나라 한식부페,조명수,충북,충주시,무학1길 29(봉방동),043-844-6352,한식부페,5000,,10:00~22:00,N,N
한식,백암순대와 염소탕,김영숙,충북,충주시,거룡2길 58-2(용산동),043-844-7070,점심순댓국,4500,,11:00~21:00,N,N
한식,콩수레,이상덕,충북,충주시,형설로 105-1(용산동),043-854-9800,버섯두부전골,8000,,10:00~22:00,N,N
중식,나래향,이기동,충북,충주시,엄정면 동막강현길 401,043-851-8260,짜장면,4500,,10:00~22:00,Y,N
한식,쥐눈이콩마을,강성란,충북,제천시,제천시 내토로17길4-1(영천동),043-642-4489,두부찌개,5000,,12:00~21:30,N,N
한식,풍년분식,권순영,충북,제천시,제천시 의림대로 324(청전동),043-642-5097,김치찌개,5000,,06:30~19:00,N,N
한식,사또가든,권태억,충북,제천시,제천시 봉양읍 제원로 394,043-653-4960,청국장,6000,,09:00~21:00,N,Y
한식,맹이네촌가,김남숙,충북,제천시,제천시 의림대로 33길 23-1(청전동),043-646-2992,두부찌개,7000,,10:00~21:00,N,Y
한식,선호식당,김미숙,충북,제천시,제천시 풍양로 123(남천동),043-643-0456,김치찌개,5000,,11:00~15:00,N,N
한식,춘천호반닭갈비막국수,김병학,충북,제천시,제천시 신죽하로 145(고암동),043-646-8999,닭갈비(300g),10000,,12:00~22:00,N,Y
한식,토종고을,김순남,충북,제천시,제천시 내제로 31길 16(청전동),043-646-2468,생삼겹살(200g),9000,,11:00~22:00,N,N
한식,우렁각시,김양미,충북,제천시,제천시 숭문로20길 11(의림동),043-642-2243,우렁밥상,10000,,11:00~21:00,N,N
한식,부흥식당,김재룡,충북,제천시,제천시 풍양로 19길 11(중앙로1가),043-646-0883,된장찌개,5000,,10:00~20:00,Y,N
한식,이모네칼국수,김형순,충북,제천시,제천시 내토로 47길 26(화산동),043-647-2438,칼국수,4500,,10:00~16:00,N,Y
이미용업,경호이발관,남상심,충북,제천시,제천시 풍양로123(남천동),043-644-8627,이발료(성인),5000,,08:00~18:00,N,Y
경양식,솔비알,박관순,충북,제천시,제천시 학사촌길 35(신월동),043-646-4000,돈까스,9000,,10:00~22:00,N,Y
이미용업,선미용실,박미선,충북,제천시,제천시 용두천로 16길 7(교동),043-644-7424,파마,25000,,08:00~20:00,N,Y
